pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,val
48,25,4,5,2,4,3,2,17,1,1,0
48,26,4,5,2,4,5,2,17,1,1,0
48,26,4,5,2,4,5,2,17,1,1,0
48,26,4,5,2,4,5,2,17,1,1,0
48,27,4,5,2,4,4,3,17,1,1,0
48,27,4,5,2,4,4,3,17,1,1,0
48,27,4,5,2,4,4,3,17,1,1,0
48,28,4,5,2,4,5,4,17,1,1,0
48,28,4,5,2,4,5,4,17,1,1,0
48,28,4,5,2,4,5,4,17,1,1,0
48,45,4,5,4,4,3,2,17,1,1,0
48,45,4,5,4,4,3,2,17,1,1,0
48,45,4,5,4,4,3,2,17,1,1,0
48,46,4,5,4,4,5,2,17,1,1,0
48,46,4,5,4,4,5,2,17,1,1,0
48,46,4,5,4,4,5,2,17,1,1,0
48,47,4,5,4,4,4,3,17,1,1,0
48,47,4,5,4,4,4,3,17,1,1,0
48,47,4,5,4,4,4,3,17,1,1,0
48,48,4,5,4,4,5,4,17,1,1,0
48,48,4,5,4,4,5,4,17,1,1,0
48,48,4,5,4,4,5,4,17,1,1,0
48,62,4,5,3,4,5,3,17,1,1,0
48,62,4,5,3,4,5,3,17,1,1,0
48,62,4,5,3,4,5,3,17,1,1,0
48,64,4,5,5,4,5,3,17,1,1,0
48,64,4,5,5,4,5,3,17,1,1,0
48,64,4,5,5,4,5,3,17,1,1,0
48,84,4,5,2,4,3,2,17,1,2,0
48,84,4,5,2,4,3,2,17,1,2,0
48,84,4,5,2,4,3,2,17,1,2,0
48,85,4,5,2,4,5,2,17,1,2,0
48,86,4,5,2,4,4,3,17,1,2,0
48,105,4,5,4,4,3,2,17,1,2,0
48,105,4,5,4,4,3,2,17,1,2,0
48,105,4,5,4,4,3,2,17,1,2,0
48,106,4,5,4,4,5,2,17,1,2,0
48,107,4,5,4,4,4,3,17,1,2,0
48,118,4,5,3,4,3,3,17,1,2,0
48,118,4,5,3,4,3,3,17,1,2,0
48,118,4,5,3,4,3,3,17,1,2,0
48,119,4,5,3,4,5,3,17,1,2,0
48,124,4,5,5,4,3,3,17,1,2,0
48,124,4,5,5,4,3,3,17,1,2,0
48,124,4,5,5,4,3,3,17,1,2,0
48,125,4,5,5,4,5,3,17,1,2,0
48,128,4,5,2,4,3,2,17,1,3,0
49,9,2,3,4,4,5,4,19,1,0,0
49,15,2,3,5,4,5,5,19,1,0,0
49,29,2,3,2,4,3,2,19,1,1,0
49,29,2,3,2,4,3,2,19,1,1,0
49,29,2,3,2,4,3,2,19,1,1,0
49,30,2,3,2,4,5,2,19,1,1,0
49,30,2,3,2,4,5,2,19,1,1,0
49,30,2,3,2,4,5,2,19,1,1,0
49,31,2,3,2,4,4,3,19,1,1,0
49,31,2,3,2,4,4,3,19,1,1,0
49,31,2,3,2,4,4,3,19,1,1,0
49,32,2,3,2,4,5,4,19,1,1,0
49,32,2,3,2,4,5,4,19,1,1,0
49,32,2,3,2,4,5,4,19,1,1,0
49,49,2,3,4,4,3,2,19,1,1,0
49,49,2,3,4,4,3,2,19,1,1,0
49,49,2,3,4,4,3,2,19,1,1,0
49,50,2,3,4,4,5,2,19,1,1,0
49,50,2,3,4,4,5,2,19,1,1,0
49,50,2,3,4,4,5,2,19,1,1,0
49,51,2,3,4,4,4,3,19,1,1,0
49,51,2,3,4,4,4,3,19,1,1,0
49,51,2,3,4,4,4,3,19,1,1,0
49,52,2,3,4,4,5,4,19,1,1,0
49,52,2,3,4,4,5,4,19,1,1,0
49,52,2,3,4,4,5,4,19,1,1,0
49,63,2,3,3,4,5,3,19,1,1,0
49,63,2,3,3,4,5,3,19,1,1,0
49,63,2,3,3,4,5,3,19,1,1,0
49,65,2,3,5,4,5,3,19,1,1,0
49,65,2,3,5,4,5,3,19,1,1,0
49,65,2,3,5,4,5,3,19,1,1,0
49,87,2,3,2,4,3,2,19,1,2,0
49,87,2,3,2,4,3,2,19,1,2,0
49,87,2,3,2,4,3,2,19,1,2,0
49,88,2,3,2,4,5,2,19,1,2,0
49,89,2,3,2,4,4,3,19,1,2,0
49,120,2,3,3,4,3,3,19,1,2,0
49,120,2,3,3,4,3,3,19,1,2,0
49,120,2,3,3,4,3,3,19,1,2,0
49,121,2,3,3,4,5,3,19,1,2,0
50,9,2,5,4,4,5,4,19,1,0,0
50,15,2,5,5,4,5,5,19,1,0,0
50,29,2,5,2,4,3,2,19,1,1,0
50,29,2,5,2,4,3,2,19,1,1,0
50,29,2,5,2,4,3,2,19,1,1,0
50,30,2,5,2,4,5,2,19,1,1,0
50,30,2,5,2,4,5,2,19,1,1,0
50,30,2,5,2,4,5,2,19,1,1,0
50,31,2,5,2,4,4,3,19,1,1,0
50,31,2,5,2,4,4,3,19,1,1,0
50,31,2,5,2,4,4,3,19,1,1,0
50,32,2,5,2,4,5,4,19,1,1,0
50,32,2,5,2,4,5,4,19,1,1,0
50,32,2,5,2,4,5,4,19,1,1,0
50,49,2,5,4,4,3,2,19,1,1,0
50,49,2,5,4,4,3,2,19,1,1,0
50,49,2,5,4,4,3,2,19,1,1,0
50,50,2,5,4,4,5,2,19,1,1,0
50,50,2,5,4,4,5,2,19,1,1,0
50,50,2,5,4,4,5,2,19,1,1,0
50,51,2,5,4,4,4,3,19,1,1,0
50,51,2,5,4,4,4,3,19,1,1,0
50,51,2,5,4,4,4,3,19,1,1,0
50,52,2,5,4,4,5,4,19,1,1,0
50,52,2,5,4,4,5,4,19,1,1,0
50,52,2,5,4,4,5,4,19,1,1,0
50,63,2,5,3,4,5,3,19,1,1,0
50,63,2,5,3,4,5,3,19,1,1,0
50,63,2,5,3,4,5,3,19,1,1,0
50,65,2,5,5,4,5,3,19,1,1,0
50,65,2,5,5,4,5,3,19,1,1,0
50,65,2,5,5,4,5,3,19,1,1,0
50,87,2,5,2,4,3,2,19,1,2,0
50,87,2,5,2,4,3,2,19,1,2,0
50,87,2,5,2,4,3,2,19,1,2,0
50,88,2,5,2,4,5,2,19,1,2,0
50,89,2,5,2,4,4,3,19,1,2,0
50,120,2,5,3,4,3,3,19,1,2,0
50,120,2,5,3,4,3,3,19,1,2,0
50,120,2,5,3,4,3,3,19,1,2,0
50,121,2,5,3,4,5,3,19,1,2,0
51,9,3,4,4,4,5,4,19,1,0,0
51,15,3,4,5,4,5,5,19,1,0,0
51,29,3,4,2,4,3,2,19,1,1,0
51,29,3,4,2,4,3,2,19,1,1,0
51,29,3,4,2,4,3,2,19,1,1,0
51,30,3,4,2,4,5,2,19,1,1,0
51,30,3,4,2,4,5,2,19,1,1,0
51,30,3,4,2,4,5,2,19,1,1,0
51,31,3,4,2,4,4,3,19,1,1,0
51,31,3,4,2,4,4,3,19,1,1,0
51,31,3,4,2,4,4,3,19,1,1,0
51,32,3,4,2,4,5,4,19,1,1,0
51,32,3,4,2,4,5,4,19,1,1,0
51,32,3,4,2,4,5,4,19,1,1,0
51,49,3,4,4,4,3,2,19,1,1,0
51,49,3,4,4,4,3,2,19,1,1,0
51,49,3,4,4,4,3,2,19,1,1,0
51,50,3,4,4,4,5,2,19,1,1,0
51,50,3,4,4,4,5,2,19,1,1,0
51,50,3,4,4,4,5,2,19,1,1,0
51,51,3,4,4,4,4,3,19,1,1,0
51,51,3,4,4,4,4,3,19,1,1,0
51,51,3,4,4,4,4,3,19,1,1,0
51,52,3,4,4,4,5,4,19,1,1,0
51,52,3,4,4,4,5,4,19,1,1,0
51,52,3,4,4,4,5,4,19,1,1,0
51,63,3,4,3,4,5,3,19,1,1,0
51,63,3,4,3,4,5,3,19,1,1,0
51,63,3,4,3,4,5,3,19,1,1,0
51,65,3,4,5,4,5,3,19,1,1,0
51,65,3,4,5,4,5,3,19,1,1,0
51,65,3,4,5,4,5,3,19,1,1,0
51,87,3,4,2,4,3,2,19,1,2,0
51,87,3,4,2,4,3,2,19,1,2,0
51,87,3,4,2,4,3,2,19,1,2,0
51,88,3,4,2,4,5,2,19,1,2,0
51,89,3,4,2,4,4,3,19,1,2,0
51,120,3,4,3,4,3,3,19,1,2,0
51,120,3,4,3,4,3,3,19,1,2,0
51,120,3,4,3,4,3,3,19,1,2,0
51,121,3,4,3,4,5,3,19,1,2,0
52,9,4,5,4,4,5,4,19,1,0,0
52,15,4,5,5,4,5,5,19,1,0,0
52,29,4,5,2,4,3,2,19,1,1,0
52,29,4,5,2,4,3,2,19,1,1,0
52,29,4,5,2,4,3,2,19,1,1,0
52,30,4,5,2,4,5,2,19,1,1,0
52,30,4,5,2,4,5,2,19,1,1,0
52,30,4,5,2,4,5,2,19,1,1,0
52,31,4,5,2,4,4,3,19,1,1,0
52,31,4,5,2,4,4,3,19,1,1,0
52,31,4,5,2,4,4,3,19,1,1,0
52,32,4,5,2,4,5,4,19,1,1,0
52,32,4,5,2,4,5,4,19,1,1,0
52,32,4,5,2,4,5,4,19,1,1,0
52,49,4,5,4,4,3,2,19,1,1,0
52,49,4,5,4,4,3,2,19,1,1,0
52,49,4,5,4,4,3,2,19,1,1,0
52,50,4,5,4,4,5,2,19,1,1,0
52,50,4,5,4,4,5,2,19,1,1,0
52,50,4,5,4,4,5,2,19,1,1,0
52,51,4,5,4,4,4,3,19,1,1,0
52,51,4,5,4,4,4,3,19,1,1,0
52,51,4,5,4,4,4,3,19,1,1,0
52,52,4,5,4,4,5,4,19,1,1,0
52,52,4,5,4,4,5,4,19,1,1,0
52,52,4,5,4,4,5,4,19,1,1,0
52,63,4,5,3,4,5,3,19,1,1,0
52,63,4,5,3,4,5,3,19,1,1,0
52,63,4,5,3,4,5,3,19,1,1,0
52,65,4,5,5,4,5,3,19,1,1,0
52,65,4,5,5,4,5,3,19,1,1,0
52,65,4,5,5,4,5,3,19,1,1,0
52,87,4,5,2,4,3,2,19,1,2,0
52,87,4,5,2,4,3,2,19,1,2,0
52,87,4,5,2,4,3,2,19,1,2,0
52,88,4,5,2,4,5,2,19,1,2,0
52,89,4,5,2,4,4,3,19,1,2,0
52,120,4,5,3,4,3,3,19,1,2,0
52,120,4,5,3,4,3,3,19,1,2,0
52,120,4,5,3,4,3,3,19,1,2,0
52,121,4,5,3,4,5,3,19,1,2,0
53,0,2,3,2,5,2,2,16,1,0,0
53,6,2,3,3,5,3,2,16,1,0,0
53,17,2,3,2,5,4,2,16,1,1,0
53,17,2,3,2,5,4,2,16,1,1,0
53,17,2,3,2,5,4,2,16,1,1,0
53,19,2,3,4,5,4,2,16,1,1,0
53,19,2,3,4,5,4,2,16,1,1,0
53,19,2,3,4,5,4,2,16,1,1,0
53,37,2,3,3,5,3,2,16,1,1,0
53,37,2,3,3,5,3,2,16,1,1,0
53,37,2,3,3,5,3,2,16,1,1,0
53,38,2,3,3,5,5,2,16,1,1,0
53,38,2,3,3,5,5,2,16,1,1,0
53,38,2,3,3,5,5,2,16,1,1,0
53,39,2,3,3,5,4,3,16,1,1,0
53,39,2,3,3,5,4,3,16,1,1,0
53,39,2,3,3,5,4,3,16,1,1,0
53,40,2,3,3,5,5,4,16,1,1,0
53,40,2,3,3,5,5,4,16,1,1,0
53,40,2,3,3,5,5,4,16,1,1,0
53,53,2,3,5,5,3,2,16,1,1,0
53,53,2,3,5,5,3,2,16,1,1,0
53,53,2,3,5,5,3,2,16,1,1,0
53,54,2,3,5,5,5,2,16,1,1,0
53,54,2,3,5,5,5,2,16,1,1,0
53,54,2,3,5,5,5,2,16,1,1,0
53,55,2,3,5,5,4,3,16,1,1,0
53,55,2,3,5,5,4,3,16,1,1,0
53,55,2,3,5,5,4,3,16,1,1,0
53,56,2,3,5,5,5,4,16,1,1,0
53,56,2,3,5,5,5,4,16,1,1,0
53,56,2,3,5,5,5,4,16,1,1,0
53,70,2,3,2,5,2,2,16,1,2,0
53,70,2,3,2,5,2,2,16,1,2,0
53,70,2,3,2,5,2,2,16,1,2,0
53,71,2,3,2,5,4,2,16,1,2,0
53,76,2,3,4,5,2,2,16,1,2,0
53,76,2,3,4,5,2,2,16,1,2,0
53,76,2,3,4,5,2,2,16,1,2,0
53,77,2,3,4,5,4,2,16,1,2,0
53,96,2,3,3,5,3,2,16,1,2,0
53,96,2,3,3,5,3,2,16,1,2,0
53,96,2,3,3,5,3,2,16,1,2,0
53,97,2,3,3,5,5,2,16,1,2,0
53,98,2,3,3,5,4,3,16,1,2,0
53,111,2,3,5,5,3,2,16,1,2,0
53,111,2,3,5,5,3,2,16,1,2,0
53,111,2,3,5,5,3,2,16,1,2,0
53,112,2,3,5,5,5,2,16,1,2,0
53,113,2,3,5,5,4,3,16,1,2,0
53,131,2,3,3,5,3,2,16,1,3,0
54,0,2,5,2,5,2,2,16,1,0,0
54,6,2,5,3,5,3,2,16,1,0,0
54,17,2,5,2,5,4,2,16,1,1,0
54,17,2,5,2,5,4,2,16,1,1,0
54,17,2,5,2,5,4,2,16,1,1,0
54,19,2,5,4,5,4,2,16,1,1,0
54,19,2,5,4,5,4,2,16,1,1,0
54,19,2,5,4,5,4,2,16,1,1,0
54,37,2,5,3,5,3,2,16,1,1,0
54,37,2,5,3,5,3,2,16,1,1,0
54,37,2,5,3,5,3,2,16,1,1,0
54,38,2,5,3,5,5,2,16,1,1,0
54,38,2,5,3,5,5,2,16,1,1,0
54,38,2,5,3,5,5,2,16,1,1,0
54,39,2,5,3,5,4,3,16,1,1,0
54,39,2,5,3,5,4,3,16,1,1,0
54,39,2,5,3,5,4,3,16,1,1,0
54,40,2,5,3,5,5,4,16,1,1,0
54,40,2,5,3,5,5,4,16,1,1,0
54,40,2,5,3,5,5,4,16,1,1,0
54,53,2,5,5,5,3,2,16,1,1,0
54,53,2,5,5,5,3,2,16,1,1,0
54,53,2,5,5,5,3,2,16,1,1,0
54,54,2,5,5,5,5,2,16,1,1,0
54,54,2,5,5,5,5,2,16,1,1,0
54,54,2,5,5,5,5,2,16,1,1,0
54,55,2,5,5,5,4,3,16,1,1,0
54,55,2,5,5,5,4,3,16,1,1,0
54,55,2,5,5,5,4,3,16,1,1,0
54,56,2,5,5,5,5,4,16,1,1,0
54,56,2,5,5,5,5,4,16,1,1,0
54,56,2,5,5,5,5,4,16,1,1,0
54,70,2,5,2,5,2,2,16,1,2,0
54,70,2,5,2,5,2,2,16,1,2,0
54,70,2,5,2,5,2,2,16,1,2,0
54,71,2,5,2,5,4,2,16,1,2,0
54,76,2,5,4,5,2,2,16,1,2,0
54,76,2,5,4,5,2,2,16,1,2,0
54,76,2,5,4,5,2,2,16,1,2,0
54,77,2,5,4,5,4,2,16,1,2,0
54,96,2,5,3,5,3,2,16,1,2,0
54,96,2,5,3,5,3,2,16,1,2,0
54,96,2,5,3,5,3,2,16,1,2,0
54,97,2,5,3,5,5,2,16,1,2,0
54,98,2,5,3,5,4,3,16,1,2,0
54,111,2,5,5,5,3,2,16,1,2,0
54,111,2,5,5,5,3,2,16,1,2,0
54,111,2,5,5,5,3,2,16,1,2,0
54,112,2,5,5,5,5,2,16,1,2,0
54,113,2,5,5,5,4,3,16,1,2,0
54,131,2,5,3,5,3,2,16,1,3,0
55,0,3,4,2,5,2,2,16,1,0,0
55,6,3,4,3,5,3,2,16,1,0,0
55,17,3,4,2,5,4,2,16,1,1,0
55,17,3,4,2,5,4,2,16,1,1,0
55,17,3,4,2,5,4,2,16,1,1,0
55,19,3,4,4,5,4,2,16,1,1,0
55,19,3,4,4,5,4,2,16,1,1,0
55,19,3,4,4,5,4,2,16,1,1,0
55,37,3,4,3,5,3,2,16,1,1,0
55,37,3,4,3,5,3,2,16,1,1,0
55,37,3,4,3,5,3,2,16,1,1,0
55,38,3,4,3,5,5,2,16,1,1,0
55,38,3,4,3,5,5,2,16,1,1,0
55,38,3,4,3,5,5,2,16,1,1,0
55,39,3,4,3,5,4,3,16,1,1,0
55,39,3,4,3,5,4,3,16,1,1,0
55,39,3,4,3,5,4,3,16,1,1,0
55,40,3,4,3,5,5,4,16,1,1,0
55,40,3,4,3,5,5,4,16,1,1,0
55,40,3,4,3,5,5,4,16,1,1,0
55,53,3,4,5,5,3,2,16,1,1,0
55,53,3,4,5,5,3,2,16,1,1,0
55,53,3,4,5,5,3,2,16,1,1,0
55,54,3,4,5,5,5,2,16,1,1,0
55,54,3,4,5,5,5,2,16,1,1,0
55,54,3,4,5,5,5,2,16,1,1,0
55,55,3,4,5,5,4,3,16,1,1,0
55,55,3,4,5,5,4,3,16,1,1,0
55,55,3,4,5,5,4,3,16,1,1,0
55,56,3,4,5,5,5,4,16,1,1,0
55,56,3,4,5,5,5,4,16,1,1,0
55,56,3,4,5,5,5,4,16,1,1,0
55,70,3,4,2,5,2,2,16,1,2,0
55,70,3,4,2,5,2,2,16,1,2,0
55,70,3,4,2,5,2,2,16,1,2,0
55,71,3,4,2,5,4,2,16,1,2,0
55,76,3,4,4,5,2,2,16,1,2,0
55,76,3,4,4,5,2,2,16,1,2,0
55,76,3,4,4,5,2,2,16,1,2,0
55,77,3,4,4,5,4,2,16,1,2,0
55,96,3,4,3,5,3,2,16,1,2,0
55,96,3,4,3,5,3,2,16,1,2,0
55,96,3,4,3,5,3,2,16,1,2,0
55,97,3,4,3,5,5,2,16,1,2,0
55,98,3,4,3,5,4,3,16,1,2,0
55,111,3,4,5,5,3,2,16,1,2,0
55,111,3,4,5,5,3,2,16,1,2,0
55,111,3,4,5,5,3,2,16,1,2,0
55,112,3,4,5,5,5,2,16,1,2,0
55,113,3,4,5,5,4,3,16,1,2,0
55,131,3,4,3,5,3,2,16,1,3,0
56,0,4,5,2,5,2,2,16,1,0,0
56,6,4,5,3,5,3,2,16,1,0,0
56,17,4,5,2,5,4,2,16,1,1,0
56,17,4,5,2,5,4,2,16,1,1,0
56,17,4,5,2,5,4,2,16,1,1,0
56,19,4,5,4,5,4,2,16,1,1,0
56,19,4,5,4,5,4,2,16,1,1,0
56,19,4,5,4,5,4,2,16,1,1,0
56,37,4,5,3,5,3,2,16,1,1,0
56,37,4,5,3,5,3,2,16,1,1,0
56,37,4,5,3,5,3,2,16,1,1,0
56,38,4,5,3,5,5,2,16,1,1,0
56,38,4,5,3,5,5,2,16,1,1,0
56,38,4,5,3,5,5,2,16,1,1,0
56,39,4,5,3,5,4,3,16,1,1,0
56,39,4,5,3,5,4,3,16,1,1,0
56,39,4,5,3,5,4,3,16,1,1,0
56,40,4,5,3,5,5,4,16,1,1,0
56,40,4,5,3,5,5,4,16,1,1,0
56,40,4,5,3,5,5,4,16,1,1,0
56,53,4,5,5,5,3,2,16,1,1,0
56,53,4,5,5,5,3,2,16,1,1,0
56,53,4,5,5,5,3,2,16,1,1,0
56,54,4,5,5,5,5,2,16,1,1,0
56,54,4,5,5,5,5,2,16,1,1,0
56,54,4,5,5,5,5,2,16,1,1,0
56,55,4,5,5,5,4,3,16,1,1,0
56,55,4,5,5,5,4,3,16,1,1,0
56,55,4,5,5,5,4,3,16,1,1,0
56,56,4,5,5,5,5,4,16,1,1,0
56,56,4,5,5,5,5,4,16,1,1,0
56,56,4,5,5,5,5,4,16,1,1,0
56,70,4,5,2,5,2,2,16,1,2,0
56,70,4,5,2,5,2,2,16,1,2,0
56,70,4,5,2,5,2,2,16,1,2,0
56,71,4,5,2,5,4,2,16,1,2,0
56,76,4,5,4,5,2,2,16,1,2,0
56,76,4,5,4,5,2,2,16,1,2,0
56,76,4,5,4,5,2,2,16,1,2,0
56,77,4,5,4,5,4,2,16,1,2,0
56,96,4,5,3,5,3,2,16,1,2,0
56,96,4,5,3,5,3,2,16,1,2,0
56,96,4,5,3,5,3,2,16,1,2,0
56,97,4,5,3,5,5,2,16,1,2,0
56,98,4,5,3,5,4,3,16,1,2,0
56,111,4,5,5,5,3,2,16,1,2,0
56,111,4,5,5,5,3,2,16,1,2,0
56,111,4,5,5,5,3,2,16,1,2,0
56,112,4,5,5,5,5,2,16,1,2,0
56,113,4,5,5,5,4,3,16,1,2,0
56,131,4,5,3,5,3,2,16,1,3,0
57,3,2,3,4,5,4,4,18,1,0,0
57,11,2,3,5,5,5,4,18,1,0,0
57,18,2,3,2,5,4,2,18,1,1,0
57,18,2,3,2,5,4,2,18,1,1,0
57,18,2,3,2,5,4,2,18,1,1,0
57,20,2,3,4,5,4,2,18,1,1,0
57,20,2,3,4,5,4,2,18,1,1,0
57,20,2,3,4,5,4,2,18,1,1,0
57,41,2,3,3,5,3,2,18,1,1,0
57,41,2,3,3,5,3,2,18,1,1,0
57,41,2,3,3,5,3,2,18,1,1,0
57,42,2,3,3,5,5,2,18,1,1,0
57,42,2,3,3,5,5,2,18,1,1,0
57,42,2,3,3,5,5,2,18,1,1,0
57,43,2,3,3,5,4,3,18,1,1,0
57,43,2,3,3,5,4,3,18,1,1,0
57,43,2,3,3,5,4,3,18,1,1,0
57,44,2,3,3,5,5,4,18,1,1,0
57,44,2,3,3,5,5,4,18,1,1,0
57,44,2,3,3,5,5,4,18,1,1,0
57,57,2,3,5,5,3,2,18,1,1,0
57,57,2,3,5,5,3,2,18,1,1,0
57,57,2,3,5,5,3,2,18,1,1,0
57,58,2,3,5,5,5,2,18,1,1,0
57,58,2,3,5,5,5,2,18,1,1,0
57,58,2,3,5,5,5,2,18,1,1,0
57,59,2,3,5,5,4,3,18,1,1,0
57,59,2,3,5,5,4,3,18,1,1,0
57,59,2,3,5,5,4,3,18,1,1,0
57,60,2,3,5,5,5,4,18,1,1,0
57,60,2,3,5,5,5,4,18,1,1,0
57,60,2,3,5,5,5,4,18,1,1,0
57,72,2,3,2,5,2,2,18,1,2,0
57,72,2,3,2,5,2,2,18,1,2,0
57,72,2,3,2,5,2,2,18,1,2,0
57,73,2,3,2,5,4,2,18,1,2,0
57,99,2,3,3,5,3,2,18,1,2,0
57,99,2,3,3,5,3,2,18,1,2,0
57,99,2,3,3,5,3,2,18,1,2,0
57,100,2,3,3,5,5,2,18,1,2,0
57,101,2,3,3,5,4,3,18,1,2,0
58,3,2,5,4,5,4,4,18,1,0,0
58,11,2,5,5,5,5,4,18,1,0,0
58,18,2,5,2,5,4,2,18,1,1,0
58,18,2,5,2,5,4,2,18,1,1,0
58,18,2,5,2,5,4,2,18,1,1,0
58,20,2,5,4,5,4,2,18,1,1,0
58,20,2,5,4,5,4,2,18,1,1,0
58,20,2,5,4,5,4,2,18,1,1,0
58,41,2,5,3,5,3,2,18,1,1,0
58,41,2,5,3,5,3,2,18,1,1,0
58,41,2,5,3,5,3,2,18,1,1,0
58,42,2,5,3,5,5,2,18,1,1,0
58,42,2,5,3,5,5,2,18,1,1,0
58,42,2,5,3,5,5,2,18,1,1,0
58,43,2,5,3,5,4,3,18,1,1,0
58,43,2,5,3,5,4,3,18,1,1,0
58,43,2,5,3,5,4,3,18,1,1,0
58,44,2,5,3,5,5,4,18,1,1,0
58,44,2,5,3,5,5,4,18,1,1,0
58,44,2,5,3,5,5,4,18,1,1,0
58,57,2,5,5,5,3,2,18,1,1,0
58,57,2,5,5,5,3,2,18,1,1,0
58,57,2,5,5,5,3,2,18,1,1,0
58,58,2,5,5,5,5,2,18,1,1,0
58,58,2,5,5,5,5,2,18,1,1,0
58,58,2,5,5,5,5,2,18,1,1,0
58,59,2,5,5,5,4,3,18,1,1,0
58,59,2,5,5,5,4,3,18,1,1,0
58,59,2,5,5,5,4,3,18,1,1,0
58,60,2,5,5,5,5,4,18,1,1,0
58,60,2,5,5,5,5,4,18,1,1,0
58,60,2,5,5,5,5,4,18,1,1,0
58,72,2,5,2,5,2,2,18,1,2,0
58,72,2,5,2,5,2,2,18,1,2,0
58,72,2,5,2,5,2,2,18,1,2,0
58,73,2,5,2,5,4,2,18,1,2,0
58,99,2,5,3,5,3,2,18,1,2,0
58,99,2,5,3,5,3,2,18,1,2,0
58,99,2,5,3,5,3,2,18,1,2,0
58,100,2,5,3,5,5,2,18,1,2,0
58,101,2,5,3,5,4,3,18,1,2,0
59,3,3,4,4,5,4,4,18,1,0,0
59,11,3,4,5,5,5,4,18,1,0,0
59,18,3,4,2,5,4,2,18,1,1,0
59,18,3,4,2,5,4,2,18,1,1,0
59,18,3,4,2,5,4,2,18,1,1,0
59,20,3,4,4,5,4,2,18,1,1,0
59,20,3,4,4,5,4,2,18,1,1,0
59,20,3,4,4,5,4,2,18,1,1,0
59,41,3,4,3,5,3,2,18,1,1,0
59,41,3,4,3,5,3,2,18,1,1,0
59,41,3,4,3,5,3,2,18,1,1,0
59,42,3,4,3,5,5,2,18,1,1,0
59,42,3,4,3,5,5,2,18,1,1,0
59,42,3,4,3,5,5,2,18,1,1,0
59,43,3,4,3,5,4,3,18,1,1,0
59,43,3,4,3,5,4,3,18,1,1,0
59,43,3,4,3,5,4,3,18,1,1,0
59,44,3,4,3,5,5,4,18,1,1,0
59,44,3,4,3,5,5,4,18,1,1,0
59,44,3,4,3,5,5,4,18,1,1,0
59,57,3,4,5,5,3,2,18,1,1,0
59,57,3,4,5,5,3,2,18,1,1,0
59,57,3,4,5,5,3,2,18,1,1,0
59,58,3,4,5,5,5,2,18,1,1,0
59,58,3,4,5,5,5,2,18,1,1,0
59,58,3,4,5,5,5,2,18,1,1,0
59,59,3,4,5,5,4,3,18,1,1,0
59,59,3,4,5,5,4,3,18,1,1,0
59,59,3,4,5,5,4,3,18,1,1,0
59,60,3,4,5,5,5,4,18,1,1,0
59,60,3,4,5,5,5,4,18,1,1,0
59,60,3,4,5,5,5,4,18,1,1,0
59,72,3,4,2,5,2,2,18,1,2,0
59,72,3,4,2,5,2,2,18,1,2,0
59,72,3,4,2,5,2,2,18,1,2,0
59,73,3,4,2,5,4,2,18,1,2,0
59,99,3,4,3,5,3,2,18,1,2,0
59,99,3,4,3,5,3,2,18,1,2,0
59,99,3,4,3,5,3,2,18,1,2,0
59,100,3,4,3,5,5,2,18,1,2,0
59,101,3,4,3,5,4,3,18,1,2,0
60,3,4,5,4,5,4,4,18,1,0,0
60,11,4,5,5,5,5,4,18,1,0,0
60,18,4,5,2,5,4,2,18,1,1,0
60,18,4,5,2,5,4,2,18,1,1,0
60,18,4,5,2,5,4,2,18,1,1,0
60,20,4,5,4,5,4,2,18,1,1,0
60,20,4,5,4,5,4,2,18,1,1,0
60,20,4,5,4,5,4,2,18,1,1,0
60,41,4,5,3,5,3,2,18,1,1,0
60,41,4,5,3,5,3,2,18,1,1,0
60,41,4,5,3,5,3,2,18,1,1,0
60,42,4,5,3,5,5,2,18,1,1,0
60,42,4,5,3,5,5,2,18,1,1,0
60,42,4,5,3,5,5,2,18,1,1,0
60,43,4,5,3,5,4,3,18,1,1,0
60,43,4,5,3,5,4,3,18,1,1,0
60,43,4,5,3,5,4,3,18,1,1,0
60,44,4,5,3,5,5,4,18,1,1,0
60,44,4,5,3,5,5,4,18,1,1,0
60,44,4,5,3,5,5,4,18,1,1,0
60,57,4,5,5,5,3,2,18,1,1,0
60,57,4,5,5,5,3,2,18,1,1,0
60,57,4,5,5,5,3,2,18,1,1,0
60,58,4,5,5,5,5,2,18,1,1,0
60,58,4,5,5,5,5,2,18,1,1,0
60,58,4,5,5,5,5,2,18,1,1,0
60,59,4,5,5,5,4,3,18,1,1,0
60,59,4,5,5,5,4,3,18,1,1,0
60,59,4,5,5,5,4,3,18,1,1,0
60,60,4,5,5,5,5,4,18,1,1,0
60,60,4,5,5,5,5,4,18,1,1,0
60,60,4,5,5,5,5,4,18,1,1,0
60,72,4,5,2,5,2,2,18,1,2,0
60,72,4,5,2,5,2,2,18,1,2,0
60,72,4,5,2,5,2,2,18,1,2,0
60,73,4,5,2,5,4,2,18,1,2,0
60,99,4,5,3,5,3,2,18,1,2,0
60,99,4,5,3,5,3,2,18,1,2,0
60,99,4,5,3,5,3,2,18,1,2,0
60,100,4,5,3,5,5,2,18,1,2,0
60,101,4,5,3,5,4,3,18,1,2,0
61,21,3,5,2,3,3,2,15,1,1,0
61,21,3,5,2,3,3,2,15,1,1,0
